"code","message","type","context","selector"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"page828.html\" target=\"_self\" id=\"wp_menubar0_P14_I7\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P14_I7"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<a href=\"page828.html\" target=\"_self\" id=\"wp_menubar0_P14_I7\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P14_I7"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<a href=\"page828.html\" target=\"_self\" id=\"wp_menubar0_P14_I7\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P14_I7"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page828.html\" target=\"_self\" id=\"wp_menubar0_P14_I7\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P14_I7"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table cellpadding=\"0\" cellspacing=\"0\"><tbody><tr><td><a href=\"page825...</table>","#wp_menubar0_P15 > table"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"page825.html\" target=\"_self\" id=\"wp_menubar0_P15_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I0"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<a href=\"page825.html\" target=\"_self\" id=\"wp_menubar0_P15_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I0"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<a href=\"page825.html\" target=\"_self\" id=\"wp_menubar0_P15_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I0"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page825.html\" target=\"_self\" id=\"wp_menubar0_P15_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I0"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"page83a.html\" target=\"_self\" id=\"wp_menubar0_P15_I1\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I1"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<a href=\"page83a.html\" target=\"_self\" id=\"wp_menubar0_P15_I1\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I1"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<a href=\"page83a.html\" target=\"_self\" id=\"wp_menubar0_P15_I1\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I1"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page83a.html\" target=\"_self\" id=\"wp_menubar0_P15_I1\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P15_I1"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"page83.html\" target=\"_self\" id=\"wp_menubar0_P15_I2\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_Su...","#wp_menubar0_P15_I2"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<a href=\"page83.html\" target=\"_self\" id=\"wp_menubar0_P15_I2\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_Su...","#wp_menubar0_P15_I2"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<a href=\"page83.html\" target=\"_self\" id=\"wp_menubar0_P15_I2\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_Su...","#wp_menubar0_P15_I2"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page83.html\" target=\"_self\" id=\"wp_menubar0_P15_I2\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_Su...","#wp_menubar0_P15_I2"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.LayoutTable","This table appears to be a layout table. If it is meant to instead be a data table, ensure header cells are identified using th elements.","notice","<table cellpadding=\"0\" cellspacing=\"0\"><tbody><tr><td><a href=\"page822...</table>","#wp_menubar0_P17 > table"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.G90","Ensure the functionality provided by an event handler for this element is available through the keyboard","warning","<a href=\"page822.html\" target=\"_self\" id=\"wp_menubar0_P17_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P17_I0"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<a href=\"page822.html\" target=\"_self\" id=\"wp_menubar0_P17_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P17_I0"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<a href=\"page822.html\" target=\"_self\" id=\"wp_menubar0_P17_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P17_I0"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page822.html\" target=\"_self\" id=\"wp_menubar0_P17_I0\" style=\"display:block;color:#294637;font-size:16px;font-family:Trebuchet MS,serif;text-decoration:none;background-color:#c0dcd6;padding:3px 10px 3px 10px;text-align:left;\" onmouseover=\"wp_S...","#wp_menubar0_P17_I0"
"WCAG2AAA.Principle1.Guideline1_4.1_4_3_F24.F24.BGColour","Check that this element has an inherited foreground colour to complement the corresponding inline background colour or image.","warning","<div style=\"background: #ffffff; position:relative;width:1500px;height:1600px;margin-left:auto;margin-right:auto;\">\n<div style=\"position:absolute;...</div>","html > body > div:nth-child(7)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H24","Area element in an image map missing an alt attribute. Each area element must have a text alternative that describes the function of the image map area.","error","<area shape=\"rect\" coords=\"78,122,252,192\" href=\"http://www.dh.gov.uk/en/index.htm\" target=\"_blank\" alt=\"\">","#map0 > area:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H24","Area element in an image map missing an alt attribute. Each area element must have a text alternative that describes the function of the image map area.","error","<area shape=\"poly\" coords=\"339,178,339,147,255,147,255,182,338,182\" href=\"http://www.nhs.uk/Pages/HomePage.aspx\" target=\"_blank\" alt=\"\">","#map0 > area:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wp93d4d219.png\" width=\"1500\" height=\"196\" border=\"0\" id=\"grp_1\" name=\"grp_1\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\" usemap=\"#map0\">","#grp_1"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wp93d4d219.png\" width=\"1500\" height=\"196\" border=\"0\" id=\"grp_1\" name=\"grp_1\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\" usemap=\"#map0\">","#grp_1"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wpb63c6398.png\" width=\"1500\" height=\"161\" border=\"0\" id=\"crv_11\" name=\"crv_11\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#crv_11"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wpb63c6398.png\" width=\"1500\" height=\"161\" border=\"0\" id=\"crv_11\" name=\"crv_11\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#crv_11"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wp86d23e57.png\" width=\"84\" height=\"83\" border=\"0\" id=\"meta_10\" name=\"meta_10\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#meta_10"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wp86d23e57.png\" width=\"84\" height=\"83\" border=\"0\" id=\"meta_10\" name=\"meta_10\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#meta_10"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wp26dd59ae.png\" width=\"1500\" height=\"148\" border=\"0\" id=\"meta_39\" name=\"meta_39\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#meta_39"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wp26dd59ae.png\" width=\"1500\" height=\"148\" border=\"0\" id=\"meta_39\" name=\"meta_39\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#meta_39"
"WCAG2AAA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","warning","<div style=\"text-align:left; position:absolute; left:11px; top:113px;\">\n    <a href=\"index.html\" targe...</div>","html > body > div:nth-child(7) > div:nth-child(5)"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"index.html\" target=\"_self\"><img alt=\"Home .\" title=\"\" id=\"...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Home .\" title=\"\" id=\"wp_menubar0_0\" src=\"wpimages/wp24aacb96.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_0',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_0',wp_menubar0);\" onload=\"On...","#wp_menubar0_0"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Home .\" title=\"\" id=\"wp_menubar0_0\" src=\"wpimages/wp24aacb96.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_0',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_0',wp_menubar0);\" onload=\"On...","#wp_menubar0_0"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Home .\" title=\"\" id=\"wp_menubar0_0\" src=\"wpimages/wp24aacb96.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_0',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_0',wp_menubar0);\" onload=\"On...","#wp_menubar0_0"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Home .\" title=\"\" id=\"wp_menubar0_0\" src=\"wpimages/wp24aacb96.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_0',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_0',wp_menubar0);\" onload=\"On...","#wp_menubar0_0"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page832.html\" target=\"_self\"><img alt=\"Opening Times.\" title...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(3)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Opening Times.\" title=\"\" id=\"wp_menubar0_1\" src=\"wpimages/wpfbcf8a20.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_1',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1',wp_menubar0);\" on...","#wp_menubar0_1"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Opening Times.\" title=\"\" id=\"wp_menubar0_1\" src=\"wpimages/wpfbcf8a20.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_1',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1',wp_menubar0);\" on...","#wp_menubar0_1"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Opening Times.\" title=\"\" id=\"wp_menubar0_1\" src=\"wpimages/wpfbcf8a20.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_1',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1',wp_menubar0);\" on...","#wp_menubar0_1"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Opening Times.\" title=\"\" id=\"wp_menubar0_1\" src=\"wpimages/wpfbcf8a20.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_1',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_1',wp_menubar0);\" on...","#wp_menubar0_1"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page2.html\" target=\"_self\"><img alt=\"Online Services.\" tit...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(5)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Online Services.\" title=\"\" id=\"wp_menubar0_2\" src=\"wpimages/wp8fd572fb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_2',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_2',wp_menubar0);\" ...","#wp_menubar0_2"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Online Services.\" title=\"\" id=\"wp_menubar0_2\" src=\"wpimages/wp8fd572fb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_2',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_2',wp_menubar0);\" ...","#wp_menubar0_2"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Online Services.\" title=\"\" id=\"wp_menubar0_2\" src=\"wpimages/wp8fd572fb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_2',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_2',wp_menubar0);\" ...","#wp_menubar0_2"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Online Services.\" title=\"\" id=\"wp_menubar0_2\" src=\"wpimages/wp8fd572fb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_2',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_2',wp_menubar0);\" ...","#wp_menubar0_2"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page3.html\" target=\"_self\"><img alt=\"Appointments.\" title=...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(7)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Appointments.\" title=\"\" id=\"wp_menubar0_3\" src=\"wpimages/wpcc1861cb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_3',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_3',wp_menubar0);\" onl...","#wp_menubar0_3"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Appointments.\" title=\"\" id=\"wp_menubar0_3\" src=\"wpimages/wpcc1861cb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_3',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_3',wp_menubar0);\" onl...","#wp_menubar0_3"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Appointments.\" title=\"\" id=\"wp_menubar0_3\" src=\"wpimages/wpcc1861cb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_3',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_3',wp_menubar0);\" onl...","#wp_menubar0_3"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Appointments.\" title=\"\" id=\"wp_menubar0_3\" src=\"wpimages/wpcc1861cb.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_3',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_3',wp_menubar0);\" onl...","#wp_menubar0_3"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page4.html\" target=\"_self\"><img alt=\"Dispensary &amp; Pres...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(9)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Dispensary &amp; Prescriptions.\" title=\"\" id=\"wp_menubar0_4\" src=\"wpimages/wpb4124f19.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_4',wp_menubar0,'wp_menubar0_P5');\" onmouseout=\"wp_MenuItemOut('wp_...","#wp_menubar0_4"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Dispensary &amp; Prescriptions.\" title=\"\" id=\"wp_menubar0_4\" src=\"wpimages/wpb4124f19.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_4',wp_menubar0,'wp_menubar0_P5');\" onmouseout=\"wp_MenuItemOut('wp_...","#wp_menubar0_4"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Dispensary &amp; Prescriptions.\" title=\"\" id=\"wp_menubar0_4\" src=\"wpimages/wpb4124f19.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_4',wp_menubar0,'wp_menubar0_P5');\" onmouseout=\"wp_MenuItemOut('wp_...","#wp_menubar0_4"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Dispensary &amp; Prescriptions.\" title=\"\" id=\"wp_menubar0_4\" src=\"wpimages/wpb4124f19.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_4',wp_menubar0,'wp_menubar0_P5');\" onmouseout=\"wp_MenuItemOut('wp_...","#wp_menubar0_4"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page812.html\" target=\"_self\"><img alt=\"Mental Health.\" title...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(11)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Mental Health.\" title=\"\" id=\"wp_menubar0_5\" src=\"wpimages/wpb97154fe.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_5',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_5',wp_menubar0);\" on...","#wp_menubar0_5"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOver","Ensure the functionality provided by mousing over this element is available through the keyboard; for instance, using the focus event.","warning","<img alt=\"Mental Health.\" title=\"\" id=\"wp_menubar0_5\" src=\"wpimages/wpb97154fe.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_5',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_5',wp_menubar0);\" on...","#wp_menubar0_5"
"WCAG2AAA.Principle2.Guideline2_1.2_1_1.SCR20.MouseOut","Ensure the functionality provided by mousing out of this element is available through the keyboard; for instance, using the blur event.","warning","<img alt=\"Mental Health.\" title=\"\" id=\"wp_menubar0_5\" src=\"wpimages/wpb97154fe.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_5',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_5',wp_menubar0);\" on...","#wp_menubar0_5"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img alt=\"Mental Health.\" title=\"\" id=\"wp_menubar0_5\" src=\"wpimages/wpb97154fe.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_5',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_5',wp_menubar0);\" on...","#wp_menubar0_5"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"page5.html\" target=\"_self\"><img alt=\"Minor Illness.\" title...</a>","html > body > div:nth-child(7) > div:nth-child(5) > a:nth-child(13)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G94.Image","Ensure that the img element's alt text serves the same purpose and presents the same information as the image.","notice","<img alt=\"Minor Illness.\" title=\"\" id=\"wp_menubar0_6\" src=\"wpimages/wp5500a0a4.png\" style=\"border:0;width:334px;height:60px\" onmouseover=\"wp_MenuItemOver('wp_menubar0_6',wp_menubar0,null);\" onmouseout=\"wp_MenuItemOut('wp_menubar0_6',wp_menubar0);\" on...","#wp_menubar0_6"
